station1,station2,distance
BREGUETSABIN,REPUBLIQUE,0.8718636823110377
BREGUETSABIN,REUILLYDIDEROT,0.9988553668641718
BREGUETSABIN,REUILLYDIDEROT,0.9988553668641718
BREGUETSABIN,RICHARDLENOIR,0.2802827694488285
BREGUETSABIN,RUEDESBOULETS,0.9558570077109443
BREGUETSABIN,RUESTMAUR,0.7622606470815135
BREGUETSABIN,STAMBROISE,0.41162427352910125
BREGUETSABIN,STPAUL,0.4464466353247282
BREGUETSABIN,STSEBASTIENFROISSART,0.38881495964252205
BREGUETSABIN,SULLYMORLAND,0.5273631201169233
BREGUETSABIN,TEMPLE,0.8635786758414375
BREGUETSABIN,VOLTAIRE,0.5104345344657332
BROCHANT,EUROPE,0.8549197791560044
BROCHANT,GUYMOQUET,0.3814138927143185
BROCHANT,LAFOURCHE,0.36242242444775846
BROCHANT,LAMARCKCAULAINCOURT,0.888816373889414
BROCHANT,LIEGE,0.852252007812909
BROCHANT,MALESHERBES,0.765838806301023
BROCHANT,MONCEAU,0.8896045962886631
BROCHANT,PLACEDECLICHY,0.6203911909752868
BROCHANT,PLACEDECLICHY,0.6203911909752868
BROCHANT,PORTEDECLICHY,0.4033440645576458
BROCHANT,PORTEDESTOUEN,0.6420062928019508
BROCHANT,ROME,0.6029773814060714
BROCHANT,VILLIERS,0.7184900430740228
BROCHANT,VILLIERS,0.7184900430740228
BROCHANT,WAGRAM,0.884846950404332
BUTTESCHAUMONT,CHATEAULANDON,0.9281144720350459
BUTTESCHAUMONT,COLONELFABIEN,0.5194024811446964
BUTTESCHAUMONT,COURONNES,0.6789792198084155
BUTTESCHAUMONT,CRIMEE,0.9056173701403951
BUTTESCHAUMONT,DANUBE,0.615282258938694
BUTTESCHAUMONT,GONCOURT,0.7933329425051445
BUTTESCHAUMONT,JAURES,0.606184703031798
BUTTESCHAUMONT,JAURES,0.606184703031798
BUTTESCHAUMONT,JAURES,0.606184703031798
BUTTESCHAUMONT,JOURDAIN,0.44546389184531854
BUTTESCHAUMONT,LAUMIERE,0.4905390624372081
BUTTESCHAUMONT,LOUISBLANC,0.7922463063618238
BUTTESCHAUMONT,LOUISBLANC,0.7922463063618238
BUTTESCHAUMONT,MENILMONTANT,0.8460430833539256
BUTTESCHAUMONT,OURCQ,0.6695923976130881
BUTTESCHAUMONT,PLACEDESFETES,0.5540393170675069
BUTTESCHAUMONT,PLACEDESFETES,0.5540393170675069
BUTTESCHAUMONT,PORTEDEPANTIN,0.8747848978849159
BUTTESCHAUMONT,PRESTGERVAIS,0.8335631833960375
BUTTESCHAUMONT,PYRENEES,0.3769479329935376
BUTTESCHAUMONT,RIQUET,0.7851671990352652
BUTTESCHAUMONT,STALINGRAD,0.7199594293034185
BUTTESCHAUMONT,STALINGRAD,0.7199594293034185
BUTTESCHAUMONT,STALINGRAD,0.7199594293034185
BUTTESCHAUMONT,TELEGRAPHE,0.851811581355744
BUZENVAL,CHARONNE,0.7646282178780156
BUZENVAL,DAUMESNIL,0.9170890392312941
BUZENVAL,DAUMESNIL,0.9170890392312941
BUZENVAL,FAIDHERBECHALIGNY,0.8167798374357577
BUZENVAL,GAMBETTA,0.9469318993191819
BUZENVAL,GAMBETTA,0.9469318993191819
BUZENVAL,MARAICHERS,0.25061247201465603
BUZENVAL,MONTGALLET,0.7456200782867141
BUZENVAL,NATION,0.40072709741764073
BUZENVAL,NATION,0.40072709741764073
BUZENVAL,NATION,0.40072709741764073
BUZENVAL,NATION,0.40072709741764073
BUZENVAL,PHILIPPEAUGUSTE,0.7210431065634387
BUZENVAL,PICPUS,0.4854042170822698
BUZENVAL,PORTEDEBAGNOLET,0.9778037887538547
BUZENVAL,PORTEDEMONTREUIL,0.47504636289939245
BUZENVAL,PORTEDEVINCENNES,0.5493131060136793
BUZENVAL,REUILLYDIDEROT,0.7720155059014153
BUZENVAL,REUILLYDIDEROT,0.7720155059014153
BUZENVAL,RUEDESBOULETS,0.5571919336503972
BUZENVAL,STMANDE,0.9650243657103508
CADET,CHATEAUDEAU,0.6210409691275229
CADET,CHATEAULANDON,0.8814076705828263
CADET,CHATEAUROUGE,0.866588257017145
CADET,CHAUSSEEDANTINLAFAYETTE,0.5503459218241381
CADET,CHAUSSEEDANTINLAFAYETTE,0.5503459218241381
CADET,ETIENNEMARCEL,0.897658031638007
CADET,GAREDELEST,0.6652344258955034
CADET,GAREDELEST,0.6652344258955034
CADET,GAREDELEST,0.6652344258955034
CADET,GAREDUNORD,0.696577487191008
CADET,GAREDUNORD,0.696577487191008
CADET,GRANDSBOULEVARDS,0.31900059052655577
CADET,GRANDSBOULEVARDS,0.31900059052655577
CADET,HAVRECAUMARTIN,0.8092856449258934
CADET,HAVRECAUMARTIN,0.8092856449258934
CADET,JACQUESBONSERGENT,0.885545694878592
CADET,LACHAPELLE,0.9910998653973848
CADET,LEPELETIER,0.20098988600455264
CADET,LESHALLES,0.9783221668397791
CADET,LIEGE,0.859425382725578
CADET,MADELEINE,0.9955181250716022
CADET,MADELEINE,0.9955181250716022
CADET,MADELEINE,0.9955181250716022
CADET,NOTREDAMEDELORETTE,0.2978596930342328
CADET,OPERA,0.6804621937969589
CADET,OPERA,0.6804621937969589
CADET,OPERA,0.6804621937969589
CADET,PIGALLE,0.5697126697351846
CADET,PIGALLE,0.5697126697351846
CADET,PLACEDECLICHY,0.9552291787905639
CADET,PLACEDECLICHY,0.9552291787905639
CADET,POISSONNIERE,0.2647529973350339
CADET,PYRAMIDES,0.8514348468261013
CADET,PYRAMIDES,0.8514348468261013
CADET,QUATRESEPTEMBRE,0.5893395904173835
CADET,REAUMURSEBASTOPOL,0.7842815341559786
CADET,REAUMURSEBASTOPOL,0.7842815341559786
CADET,RICHELIEUDROUOT,0.382024493864209
CADET,RICHELIEUDROUOT,0.382024493864209
CADET,SENTIER,0.6376426098805967
CADET,STGEORGES,0.3610492063790755
CADET,STLAZARE,0.9480449705743234
CADET,STLAZARE,0.9480449705743234
CADET,STLAZARE,0.9480449705743234
CADET,STLAZARE,0.9480449705743234
CADET,STRASBOURGSTDENIS,0.672198526754404
CADET,STRASBOURGSTDENIS,0.672198526754404
CADET,STRASBOURGSTDENIS,0.672198526754404
CADET,TRINITEDESTIENNEDORVES,0.5535084695888084
CAMBRONNE,CHARLESMICHELS,0.8133086388235976
CAMBRONNE,COMMERCE,0.4725074248519538
CAMBRONNE,CONVENTION,0.7929619880970856
CAMBRONNE,DUPLEIX,0.49401304126016327
CAMBRONNE,DUROC,0.6714020916485475
CAMBRONNE,DUROC,0.6714020916485475
CAMBRONNE,ECOLEMILITAIRE,0.536791242754675
CAMBRONNE,FALGUIERE,0.7437964568351197
CAMBRONNE,FELIXFAURE,0.6289244074973122
CAMBRONNE,LAMOTTEPICQUETGRENELLE,0.2123167220819558
CAMBRONNE,LAMOTTEPICQUETGRENELLE,0.2123167220819558
CAMBRONNE,LAMOTTEPICQUETGRENELLE,0.2123167220819558
CAMBRONNE,LATOURMAUBOURG,0.818844037461026
CAMBRONNE,MONTPARNASSEBIENVENUE,0.9572270056699862
CAMBRONNE,MONTPARNASSEBIENVENUE,0.9572270056699862
CAMBRONNE,MONTPARNASSEBIENVENUE,0.9572270056699862
CAMBRONNE,MONTPARNASSEBIENVENUE,0.9572270056699862
CAMBRONNE,PASTEUR,0.5847242613402075
CAMBRONNE,PASTEUR,0.5847242613402075
CAMBRONNE,SEGUR,0.21413080511598967
CAMBRONNE,SEVRESLECOURBE,0.3414411407840146
CAMBRONNE,STFRANCOISXAVIER,0.6149030434697197
CAMBRONNE,VANEAU,0.8783615600243472
CAMBRONNE,VARENNE,0.8862466338693542
CAMBRONNE,VAUGIRARD,0.5811339131316433
CAMBRONNE,VOLONTAIRES,0.49282589393152404
CAMPOFORMIO,CARDINALLEMOINE,0.8732496789532432
CAMPOFORMIO,CENSIERDAUBENTON,0.49344910713684437
CAMPOFORMIO,CHEVALERET,0.4462104187756354
CAMPOFORMIO,CORVISART,0.5738498282816031
CAMPOFORMIO,GAREDAUSTERLITZ,0.5774332712481759
CAMPOFORMIO,GAREDAUSTERLITZ,0.5774332712481759
CAMPOFORMIO,GLACIERE,0.7957692416584432
CAMPOFORMIO,JUSSIEU,0.773061697031289
CAMPOFORMIO,JUSSIEU,0.773061697031289
CAMPOFORMIO,LESGOBELINS,0.2990431735051586
CAMPOFORMIO,MAISONBLANCHE,0.9389225544518008
CAMPOFORMIO,NATIONALE,0.25301748750741615
CAMPOFORMIO,OLYMPIADES,0.7373829149521164
CAMPOFORMIO,PLACEDITALIE,0.36004970119303065
CAMPOFORMIO,PLACEDITALIE,0.36004970119303065
CAMPOFORMIO,PLACEDITALIE,0.36004970119303065
CAMPOFORMIO,PLACEMONGE,0.6168311371282967
CAMPOFORMIO,QUAIDELAGARE,0.6780295456675418
CAMPOFORMIO,QUAIDELARAPEE,0.8604919204606392
CAMPOFORMIO,STMARCEL,0.23424876715958065
CAMPOFORMIO,TOLBIAC,0.6563108883677088
CARDINALLEMOINE,CENSIERDAUBENTON,0.4435741119034245
CARDINALLEMOINE,CHATELET,0.7708734096034671
CARDINALLEMOINE,CHATELET,0.7708734096034671
CARDINALLEMOINE,CHATELET,0.7708734096034671
CARDINALLEMOINE,CHATELET,0.7708734096034671
CARDINALLEMOINE,CHATELET,0.7708734096034671
CARDINALLEMOINE,CITE,0.6297430099354503
CARDINALLEMOINE,CLUNYLASORBONNE,0.47235478680094484
CARDINALLEMOINE,GAREDAUSTERLITZ,0.7274031958141798
CARDINALLEMOINE,GAREDAUSTERLITZ,0.7274031958141798
CARDINALLEMOINE,HOTELDEVILLE,0.7777809415844332
CARDINALLEMOINE,HOTELDEVILLE,0.7777809415844332
CARDINALLEMOINE,JUSSIEU,0.17139917688396983
CARDINALLEMOINE,JUSSIEU,0.17139917688396983
CARDINALLEMOINE,LESGOBELINS,0.7772982724288863
CARDINALLEMOINE,MABILLON,0.8956748730446286
CARDINALLEMOINE,MAUBERTMUTUALITE,0.30224761799751604
CARDINALLEMOINE,ODEON,0.6983264143534701
CARDINALLEMOINE,ODEON,0.6983264143534701
CARDINALLEMOINE,PLACEMONGE,0.27397220020168833
CARDINALLEMOINE,PONTMARIE,0.5630415796681194
CARDINALLEMOINE,PONTNEUF,0.9658896803970269
CARDINALLEMOINE,QUAIDELARAPEE,0.6806216336680546
CARDINALLEMOINE,STGERMAINDESPRES,0.9923378401327588
CARDINALLEMOINE,STMARCEL,0.7413718209427157
CARDINALLEMOINE,STMICHEL,0.6147132728099556
CARDINALLEMOINE,STPAUL,0.7604998977654759
CARDINALLEMOINE,SULLYMORLAND,0.594087789375104
CARREFOURPLEYEL,MAIRIEDESTOUEN,0.7056235200194687
CARREFOURPLEYEL,STDENISPORTEDEPARIS,0.9594894765219417
CENSIERDAUBENTON,CHEVALERET,0.8785870908254078
CENSIERDAUBENTON,CLUNYLASORBONNE,0.839180860546855
CENSIERDAUBENTON,CORVISART,0.7714949084066701
CENSIERDAUBENTON,GAREDAUSTERLITZ,0.661902051644003
CENSIERDAUBENTON,GAREDAUSTERLITZ,0.661902051644003
CENSIERDAUBENTON,GLACIERE,0.7787873852575723
CENSIERDAUBENTON,JUSSIEU,0.4232706723882798
CENSIERDAUBENTON,JUSSIEU,0.4232706723882798
CENSIERDAUBENTON,LESGOBELINS,0.3348567645742668
CENSIERDAUBENTON,MAUBERTMUTUALITE,0.715148260482343
CENSIERDAUBENTON,NATIONALE,0.7454538177645765
CENSIERDAUBENTON,PLACEDITALIE,0.7083144058699915
CENSIERDAUBENTON,PLACEDITALIE,0.7083144058699915
CENSIERDAUBENTON,PLACEDITALIE,0.7083144058699915
CENSIERDAUBENTON,PLACEMONGE,0.17264010425121779
CENSIERDAUBENTON,PONTMARIE,0.9755861177508366
CENSIERDAUBENTON,QUAIDELARAPEE,0.8018431289897823
CENSIERDAUBENTON,STJACQUES,0.8851138503819005
CENSIERDAUBENTON,STMARCEL,0.46510993916637305
CENSIERDAUBENTON,STMICHEL,0.9972815796075125
CENSIERDAUBENTON,SULLYMORLAND,0.9142881519985583
CHAMPSELYSEESCLEMENCEAU,CHAMPSELYSEESCLEMENCEAU,0.0
CHAMPSELYSEESCLEMENCEAU,CHARLESDEGAULLEETOILE,0.9844321089880658
CHAMPSELYSEESCLEMENCEAU,CHARLESDEGAULLEETOILE,0.9844321089880658
CHAMPSELYSEESCLEMENCEAU,CHARLESDEGAULLEETOILE,0.9844321089880658
CHAMPSELYSEESCLEMENCEAU,CONCORDE,0.4149235499589044
CHAMPSELYSEESCLEMENCEAU,CONCORDE,0.4149235499589044
CHAMPSELYSEESCLEMENCEAU,CONCORDE,0.4149235499589044
CHAMPSELYSEESCLEMENCEAU,COURCELLES,0.9431211190800625
CHAMPSELYSEESCLEMENCEAU,EUROPE,0.884318804759855
CHAMPSELYSEESCLEMENCEAU,FRANKLINDROOSEVELT,0.20114280351020974
CHAMPSELYSEESCLEMENCEAU,FRANKLINDROOSEVELT,0.20114280351020974
CHAMPSELYSEESCLEMENCEAU,GEORGEV,0.6869397369738212
CHAMPSELYSEESCLEMENCEAU,HAVRECAUMARTIN,0.7797709751246819
CHAMPSELYSEESCLEMENCEAU,HAVRECAUMARTIN,0.7797709751246819
CHAMPSELYSEESCLEMENCEAU,IENA,0.9515187073245728
CHAMPSELYSEESCLEMENCEAU,INVALIDES,0.39856548000896297
CHAMPSELYSEESCLEMENCEAU,INVALIDES,0.39856548000896297
CHAMPSELYSEESCLEMENCEAU,KLEBER,0.9928200290192842
CHAMPSELYSEESCLEMENCEAU,LATOURMAUBOURG,0.7451531607566447
CHAMPSELYSEESCLEMENCEAU,MADELEINE,0.576298192369451
CHAMPSELYSEESCLEMENCEAU,MADELEINE,0.576298192369451
CHAMPSELYSEESCLEMENCEAU,MADELEINE,0.576298192369451
CHAMPSELYSEESCLEMENCEAU,MIROMESNIL,0.4200936113504953
CHAMPSELYSEESCLEMENCEAU,MIROMESNIL,0.4200936113504953
CHAMPSELYSEESCLEMENCEAU,MONCEAU,0.9224676561112672
CHAMPSELYSEESCLEMENCEAU,OPERA,0.9188507122817161
CHAMPSELYSEESCLEMENCEAU,OPERA,0.9188507122817161
CHAMPSELYSEESCLEMENCEAU,OPERA,0.9188507122817161
CHAMPSELYSEESCLEMENCEAU,SOLFERINO,0.8165329367638428
CHAMPSELYSEESCLEMENCEAU,STAUGUSTIN,0.6060839622164492
CHAMPSELYSEESCLEMENCEAU,STLAZARE,0.7613106411673545
CHAMPSELYSEESCLEMENCEAU,STLAZARE,0.7613106411673545
CHAMPSELYSEESCLEMENCEAU,STLAZARE,0.7613106411673545
CHAMPSELYSEESCLEMENCEAU,STLAZARE,0.7613106411673545
CHAMPSELYSEESCLEMENCEAU,STPHILIPPEDUROULE,0.3653351309181893
CHAMPSELYSEESCLEMENCEAU,TUILERIES,0.8320787587235919
CHAMPSELYSEESCLEMENCEAU,VARENNE,0.7963081986600784
CHAMPSELYSEESCLEMENCEAU,VILLIERS,0.9548035256121883
CHAMPSELYSEESCLEMENCEAU,VILLIERS,0.9548035256121883
CHAMPSELYSEESCLEMENCEAU,CHARLESDEGAULLEETOILE,0.9844321089880658
CHAMPSELYSEESCLEMENCEAU,CHARLESDEGAULLEETOILE,0.9844321089880658
CHAMPSELYSEESCLEMENCEAU,CHARLESDEGAULLEETOILE,0.9844321089880658
CHAMPSELYSEESCLEMENCEAU,CONCORDE,0.4149235499589044
CHAMPSELYSEESCLEMENCEAU,CONCORDE,0.4149235499589044
CHAMPSELYSEESCLEMENCEAU,CONCORDE,0.4149235499589044
CHAMPSELYSEESCLEMENCEAU,COURCELLES,0.9431211190800625
CHAMPSELYSEESCLEMENCEAU,EUROPE,0.884318804759855
CHAMPSELYSEESCLEMENCEAU,FRANKLINDROOSEVELT,0.20114280351020974
CHAMPSELYSEESCLEMENCEAU,FRANKLINDROOSEVELT,0.20114280351020974
CHAMPSELYSEESCLEMENCEAU,GEORGEV,0.6869397369738212
CHAMPSELYSEESCLEMENCEAU,HAVRECAUMARTIN,0.7797709751246819
CHAMPSELYSEESCLEMENCEAU,HAVRECAUMARTIN,0.7797709751246819
CHAMPSELYSEESCLEMENCEAU,IENA,0.9515187073245728
CHAMPSELYSEESCLEMENCEAU,INVALIDES,0.39856548000896297
CHAMPSELYSEESCLEMENCEAU,INVALIDES,0.39856548000896297
CHAMPSELYSEESCLEMENCEAU,KLEBER,0.9928200290192842
CHAMPSELYSEESCLEMENCEAU,LATOURMAUBOURG,0.7451531607566447
CHAMPSELYSEESCLEMENCEAU,MADELEINE,0.576298192369451
CHAMPSELYSEESCLEMENCEAU,MADELEINE,0.576298192369451
CHAMPSELYSEESCLEMENCEAU,MADELEINE,0.576298192369451
CHAMPSELYSEESCLEMENCEAU,MIROMESNIL,0.4200936113504953
CHAMPSELYSEESCLEMENCEAU,MIROMESNIL,0.4200936113504953
CHAMPSELYSEESCLEMENCEAU,MONCEAU,0.9224676561112672
CHAMPSELYSEESCLEMENCEAU,OPERA,0.9188507122817161
CHAMPSELYSEESCLEMENCEAU,OPERA,0.9188507122817161
CHAMPSELYSEESCLEMENCEAU,OPERA,0.9188507122817161
CHAMPSELYSEESCLEMENCEAU,SOLFERINO,0.8165329367638428
CHAMPSELYSEESCLEMENCEAU,STAUGUSTIN,0.6060839622164492
CHAMPSELYSEESCLEMENCEAU,STLAZARE,0.7613106411673545
CHAMPSELYSEESCLEMENCEAU,STLAZARE,0.7613106411673545
CHAMPSELYSEESCLEMENCEAU,STLAZARE,0.7613106411673545
CHAMPSELYSEESCLEMENCEAU,STLAZARE,0.7613106411673545
CHAMPSELYSEESCLEMENCEAU,STPHILIPPEDUROULE,0.3653351309181893
CHAMPSELYSEESCLEMENCEAU,TUILERIES,0.8320787587235919
CHAMPSELYSEESCLEMENCEAU,VARENNE,0.7963081986600784
CHAMPSELYSEESCLEMENCEAU,VILLIERS,0.9548035256121883
CHAMPSELYSEESCLEMENCEAU,VILLIERS,0.9548035256121883
CHARDONLAGACHE,CHARLESMICHELS,0.938809556633847
CHARDONLAGACHE,EGLISEDAUTEUIL,0.18993838503123536
CHARDONLAGACHE,EXELMANS,0.346587168095787
CHARDONLAGACHE,JASMIN,0.5310921190214628
CHARDONLAGACHE,JAVELANDRECITROEN,0.5422131396028743
CHARDONLAGACHE,LAMUETTE,0.993427148451391
CHARDONLAGACHE,LOURMEL,0.8972854287792483
CHARDONLAGACHE,MICHELANGEAUTEUIL,0.22394229091665524
CHARDONLAGACHE,MICHELANGEAUTEUIL,0.22394229091665524
CHARDONLAGACHE,MICHELANGEMOLITOR,0.22452994373769639
CHARDONLAGACHE,MICHELANGEMOLITOR,0.22452994373769639
CHARDONLAGACHE,MIRABEAU,0.33204733209356346
CHARDONLAGACHE,PORTEDAUTEUIL,0.4606523450309426
CHARDONLAGACHE,PORTEDESTCLOUD,0.6847144314673373
CHARDONLAGACHE,RANELAGH,0.7592291825230739
CHARENTONECOLES,ECOLEVETERINAIREDEMAISONSALFORT,0.639903747022187
CHARENTONECOLES,LIBERTE,0.4634369424015151
CHARLESDEGAULLEETOILE,CHARLESDEGAULLEETOILE,0.0
CHARLESDEGAULLEETOILE,CHARLESDEGAULLEETOILE,0.0
CHARLESDEGAULLEETOILE,COURCELLES,0.5032808072518821
CHARLESDEGAULLEETOILE,FRANKLINDROOSEVELT,0.7895840818214962
CHARLESDEGAULLEETOILE,FRANKLINDROOSEVELT,0.7895840818214962
CHARLESDEGAULLEETOILE,GEORGEV,0.3024573849072946
CHARLESDEGAULLEETOILE,IENA,0.7087667938249463
CHARLESDEGAULLEETOILE,KLEBER,0.2341603601851181
CHARLESDEGAULLEETOILE,MALESHERBES,0.8757322122596773
CHARLESDEGAULLEETOILE,MIROMESNIL,0.9107898015988116
CHARLESDEGAULLEETOILE,MIROMESNIL,0.9107898015988116
CHARLESDEGAULLEETOILE,MONCEAU,0.7835970670198416
CHARLESDEGAULLEETOILE,PEREIRE,0.7458257450960301
CHARLESDEGAULLEETOILE,PORTEDAUPHINE,0.9103095475529012
CHARLESDEGAULLEETOILE,PORTEDECHAMPERRET,0.8158774844639496
CHARLESDEGAULLEETOILE,PORTEMAILLOT,0.6285397012472432
CHARLESDEGAULLEETOILE,STPHILIPPEDUROULE,0.7083424295657761
CHARLESDEGAULLEETOILE,TERNES,0.2744317879303158
CHARLESDEGAULLEETOILE,TROCADERO,0.9413042754321554
CHARLESDEGAULLEETOILE,TROCADERO,0.9413042754321554
CHARLESDEGAULLEETOILE,VICTORHUGO,0.5981634336180043
CHARLESDEGAULLEETOILE,WAGRAM,0.7903977413759915
CHARLESDEGAULLEETOILE,CHARLESDEGAULLEETOILE,0.0
CHARLESDEGAULLEETOILE,COURCELLES,0.5032808072518821
CHARLESDEGAULLEETOILE,FRANKLINDROOSEVELT,0.7895840818214962
CHARLESDEGAULLEETOILE,FRANKLINDROOSEVELT,0.7895840818214962
CHARLESDEGAULLEETOILE,GEORGEV,0.3024573849072946
CHARLESDEGAULLEETOILE,IENA,0.7087667938249463
CHARLESDEGAULLEETOILE,KLEBER,0.2341603601851181
CHARLESDEGAULLEETOILE,MALESHERBES,0.8757322122596773
CHARLESDEGAULLEETOILE,MIROMESNIL,0.9107898015988116
CHARLESDEGAULLEETOILE,MIROMESNIL,0.9107898015988116
CHARLESDEGAULLEETOILE,MONCEAU,0.7835970670198416
CHARLESDEGAULLEETOILE,PEREIRE,0.7458257450960301
CHARLESDEGAULLEETOILE,PORTEDAUPHINE,0.9103095475529012
CHARLESDEGAULLEETOILE,PORTEDECHAMPERRET,0.8158774844639496
CHARLESDEGAULLEETOILE,PORTEMAILLOT,0.6285397012472432
CHARLESDEGAULLEETOILE,STPHILIPPEDUROULE,0.7083424295657761
CHARLESDEGAULLEETOILE,TERNES,0.2744317879303158
CHARLESDEGAULLEETOILE,TROCADERO,0.9413042754321554
CHARLESDEGAULLEETOILE,TROCADERO,0.9413042754321554
CHARLESDEGAULLEETOILE,VICTORHUGO,0.5981634336180043
CHARLESDEGAULLEETOILE,WAGRAM,0.7903977413759915
CHARLESDEGAULLEETOILE,COURCELLES,0.5032808072518821
CHARLESDEGAULLEETOILE,FRANKLINDROOSEVELT,0.7895840818214962
CHARLESDEGAULLEETOILE,FRANKLINDROOSEVELT,0.7895840818214962
CHARLESDEGAULLEETOILE,GEORGEV,0.3024573849072946
CHARLESDEGAULLEETOILE,IENA,0.7087667938249463
CHARLESDEGAULLEETOILE,KLEBER,0.2341603601851181
CHARLESDEGAULLEETOILE,MALESHERBES,0.8757322122596773
CHARLESDEGAULLEETOILE,MIROMESNIL,0.9107898015988116
CHARLESDEGAULLEETOILE,MIROMESNIL,0.9107898015988116
CHARLESDEGAULLEETOILE,MONCEAU,0.7835970670198416
CHARLESDEGAULLEETOILE,PEREIRE,0.7458257450960301
CHARLESDEGAULLEETOILE,PORTEDAUPHINE,0.9103095475529012
CHARLESDEGAULLEETOILE,PORTEDECHAMPERRET,0.8158774844639496
CHARLESDEGAULLEETOILE,PORTEMAILLOT,0.6285397012472432
CHARLESDEGAULLEETOILE,STPHILIPPEDUROULE,0.7083424295657761
CHARLESDEGAULLEETOILE,TERNES,0.2744317879303158
CHARLESDEGAULLEETOILE,TROCADERO,0.9413042754321554
CHARLESDEGAULLEETOILE,TROCADERO,0.9413042754321554
CHARLESDEGAULLEETOILE,VICTORHUGO,0.5981634336180043
CHARLESDEGAULLEETOILE,WAGRAM,0.7903977413759915
CHARLESMICHELS,COMMERCE,0.39997317581577707
CHARLESMICHELS,CONVENTION,0.8357085353932827
CHARLESMICHELS,DUPLEIX,0.45887092699340465
CHARLESMICHELS,EGLISEDAUTEUIL,0.8065734880662361
CHARLESMICHELS,FELIXFAURE,0.3924687053629792
CHARLESMICHELS,JASMIN,0.9534432900463927
CHARLESMICHELS,JAVELANDRECITROEN,0.3968539762818259
CHARLESMICHELS,LAMOTTEPICQUETGRENELLE,0.637453418713466
CHARLESMICHELS,LAMOTTEPICQUETGRENELLE,0.637453418713466
CHARLESMICHELS,LAMOTTEPICQUETGRENELLE,0.637453418713466
CHARLESMICHELS,LOURMEL,0.5666299069023698
CHARLESMICHELS,MIRABEAU,0.6335589402659033
CHARLESMICHELS,PASSY,0.784508767902137
CHARLESMICHELS,RANELAGH,0.9952087423640109
CHARLESMICHELS,VAUGIRARD,0.8808370207361889
CHARONNE,CHEMINVERT,0.8581528207649335
CHARONNE,FAIDHERBECHALIGNY,0.32408085428900835
CHARONNE,GAMBETTA,0.98049375188996
CHARONNE,GAMBETTA,0.98049375188996
CHARONNE,GAREDELYON,0.79596213574612
CHARONNE,GAREDELYON,0.79596213574612
CHARONNE,LEDRUROLLIN,0.509638170280828
CHARONNE,MARAICHERS,0.989162390812187
CHARONNE,MENILMONTANT,0.884438670324039
CHARONNE,MONTGALLET,0.7624097669692516
CHARONNE,NATION,0.6937414745122765
CHARONNE,NATION,0.6937414745122765
CHARONNE,NATION,0.6937414745122765
CHARONNE,NATION,0.6937414745122765
CHARONNE,PARMENTIER,0.9294963582939966
CHARONNE,PERELACHAISE,0.5882981550395148
CHARONNE,PERELACHAISE,0.5882981550395148
CHARONNE,PHILIPPEAUGUSTE,0.3427319885966592
CHARONNE,REUILLYDIDEROT,0.5243813169859517
CHARONNE,REUILLYDIDEROT,0.5243813169859517
CHARONNE,RICHARDLENOIR,0.7548541514522776
CHARONNE,RUEDESBOULETS,0.24440325216035905
CHARONNE,RUESTMAUR,0.7202791266003296
CHARONNE,STAMBROISE,0.6941919659481436
CHARONNE,STSEBASTIENFROISSART,0.9962937924871133
CHARONNE,VOLTAIRE,0.31021254986529323
CHATEAUDEAU,CHATEAULANDON,0.5287473574032253
CHATEAUDEAU,COLONELFABIEN,0.7966809159825017
CHATEAUDEAU,ETIENNEMARCEL,0.7070936094251026
CHATEAUDEAU,FILLESDUCALVAIRE,0.8314245144393879
CHATEAUDEAU,GAREDELEST,0.2926072412787538
CHATEAUDEAU,GAREDELEST,0.2926072412787538
CHATEAUDEAU,GAREDELEST,0.2926072412787538
CHATEAUDEAU,GAREDUNORD,0.5377204981257347
CHATEAUDEAU,GAREDUNORD,0.5377204981257347
CHATEAUDEAU,GONCOURT,0.7398776102308517
CHATEAUDEAU,GRANDSBOULEVARDS,0.6186101470367312
CHATEAUDEAU,GRANDSBOULEVARDS,0.6186101470367312
CHATEAUDEAU,JACQUESBONSERGENT,0.2646615384725518
CHATEAUDEAU,LACHAPELLE,0.8859177185427319
CHATEAUDEAU,LEPELETIER,0.7764087277665822
CHATEAUDEAU,LESHALLES,0.878630202827634
CHATEAUDEAU,LOUISBLANC,0.7811673108100899
CHATEAUDEAU,LOUISBLANC,0.7811673108100899
CHATEAUDEAU,NOTREDAMEDELORETTE,0.9044481608037751
CHATEAUDEAU,OBERKAMPF,0.8126215914851219
CHATEAUDEAU,OBERKAMPF,0.8126215914851219
CHATEAUDEAU,POISSONNIERE,0.4727441638123912
CHATEAUDEAU,QUATRESEPTEMBRE,0.9676318457384725
CHATEAUDEAU,RAMBUTEAU,0.8153042249452103
CHATEAUDEAU,REAUMURSEBASTOPOL,0.47648141156792756
CHATEAUDEAU,REAUMURSEBASTOPOL,0.47648141156792756
CHATEAUDEAU,REPUBLIQUE,0.5130289179499592
CHATEAUDEAU,REPUBLIQUE,0.5130289179499592
CHATEAUDEAU,REPUBLIQUE,0.5130289179499592
CHATEAUDEAU,REPUBLIQUE,0.5130289179499592
CHATEAUDEAU,REPUBLIQUE,0.5130289179499592
CHATEAUDEAU,RICHELIEUDROUOT,0.8131166993260083
CHATEAUDEAU,RICHELIEUDROUOT,0.8131166993260083
CHATEAUDEAU,SENTIER,0.5481638011289025
CHATEAUDEAU,STGEORGES,0.9805468844607194
